City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
261,yeniseysk,58.4497,92.1703,-34.06,100,95,1.01,RU,Mon Feb 19 15:19:41 2024
262,sinabang,2.4803,96.3801,76.57,95,100,4.03,ID,Mon Feb 19 15:20:30 2024
263,port elizabeth,-33.918,25.5701,70.09,91,0,13.8,ZA,Mon Feb 19 15:20:30 2024
264,cullowhee,35.3137,-83.1765,56.8,24,0,0.0,US,Mon Feb 19 15:20:31 2024
265,heroica guaymas,27.9333,-110.9,82.89,31,20,11.5,MX,Mon Feb 19 15:20:32 2024
266,cabo san lucas,22.8909,-109.9124,83.61,45,0,5.99,MX,Mon Feb 19 15:16:16 2024
267,umm kaddadah,13.6017,26.6876,68.4,13,22,15.66,SD,Mon Feb 19 15:20:33 2024
268,an muileann gcearr,53.5333,-7.35,44.67,77,100,11.27,IE,Mon Feb 19 15:20:34 2024
269,massawa,15.6097,39.45,76.32,75,29,10.63,ER,Mon Feb 19 15:20:35 2024
270,punta cana,18.5818,-68.4043,80.37,74,20,6.91,DO,Mon Feb 19 15:20:36 2024
271,taikang,46.8333,124.4167,-3.21,57,2,12.28,CN,Mon Feb 19 15:20:36 2024
272,nadym,65.5333,72.5167,11.26,89,98,22.26,RU,Mon Feb 19 15:20:37 2024
273,guiberoua,6.2392,-6.1727,77.88,84,76,8.81,CI,Mon Feb 19 15:20:38 2024
274,chimoio,-19.1164,33.4833,66.04,99,11,4.23,MZ,Mon Feb 19 15:20:41 2024
275,naracoorte,-36.9579,140.7383,66.7,58,100,9.26,AU,Mon Feb 19 15:20:44 2024
276,sarigerme,36.7155,28.7044,45.91,81,0,4.61,TR,Mon Feb 19 15:20:44 2024
277,horta,38.5333,-28.6333,63.01,95,100,5.01,PT,Mon Feb 19 15:20:45 2024
278,shalkar,47.8288,59.6258,3.42,90,45,8.99,KZ,Mon Feb 19 15:20:49 2024
279,baryshevo,54.9564,83.1822,-27.17,100,7,1.97,RU,Mon Feb 19 15:20:50 2024
280,lebu,-37.6167,-73.65,62.62,78,57,10.2,CL,Mon Feb 19 15:16:31 2024
281,mahina,-17.5065,-149.489,87.57,70,40,9.22,PF,Mon Feb 19 15:20:53 2024
282,newman,37.3138,-121.0208,67.24,58,56,8.01,US,Mon Feb 19 15:20:53 2024
283,port alfred,-33.5906,26.891,70.18,91,12,1.99,ZA,Mon Feb 19 15:20:54 2024
284,kiunga,-6.1219,141.2906,74.89,100,99,1.03,PG,Mon Feb 19 15:20:55 2024
285,sassnitz,54.5167,13.65,44.8,96,98,17.09,DE,Mon Feb 19 15:20:55 2024
286,stephenville,32.2207,-98.2023,72.39,31,0,8.05,US,Mon Feb 19 15:17:52 2024
287,moapa valley,36.5805,-114.4703,73.54,35,67,23.11,US,Mon Feb 19 15:20:56 2024
288,boca do acre,-8.7522,-67.3978,78.19,90,100,2.91,BR,Mon Feb 19 15:20:57 2024
289,east ballina,-28.8667,153.5833,70.81,88,61,7.29,AU,Mon Feb 19 15:20:57 2024
290,namibe,-15.1961,12.1522,77.14,69,99,3.58,AO,Mon Feb 19 15:20:58 2024
291,ola,59.5833,151.2833,-11.45,86,100,9.24,RU,Mon Feb 19 15:20:58 2024
292,svetlyy,54.675,20.1347,35.37,99,100,11.77,RU,Mon Feb 19 15:20:59 2024
293,chumphon,10.3333,98.8333,68.72,98,75,0.45,TH,Mon Feb 19 15:20:59 2024
294,carnarvon,-24.8667,113.6333,79.25,68,95,10.83,AU,Mon Feb 19 15:20:59 2024
295,puerto aysen,-45.4,-72.7,77.0,57,0,4.52,CL,Mon Feb 19 15:21:00 2024
296,tangalle,6.024,80.7911,77.29,82,17,13.91,LK,Mon Feb 19 15:21:00 2024
297,lac-brome,45.2168,-72.5158,16.65,81,100,9.53,CA,Mon Feb 19 15:21:02 2024
298,mityana,0.4175,32.0228,68.72,75,100,1.03,UG,Mon Feb 19 15:21:02 2024
299,colares,38.7992,-9.4469,65.34,85,99,13.0,PT,Mon Feb 19 15:21:03 2024
300,santa maria,-29.6842,-53.8069,69.1,100,75,2.3,BR,Mon Feb 19 15:21:03 2024
301,yaya,56.206,86.44,-29.33,100,24,1.7,RU,Mon Feb 19 15:21:04 2024
302,yerofey pavlovich,53.9667,121.9667,-30.44,97,74,3.8,RU,Mon Feb 19 15:21:04 2024
303,griffith,41.5284,-87.4237,49.86,45,0,9.22,US,Mon Feb 19 15:21:06 2024
304,hasaki,35.7333,140.8333,66.29,87,98,28.07,JP,Mon Feb 19 15:21:07 2024
305,slupsk,54.4641,17.0287,39.45,97,100,11.18,PL,Mon Feb 19 15:21:08 2024
306,sao joao da barra,-21.6403,-41.0511,73.49,91,86,4.56,BR,Mon Feb 19 15:21:09 2024
307,matanzas,23.0411,-81.5775,72.36,64,75,12.66,CU,Mon Feb 19 15:16:15 2024
308,humberto de campos,-2.5983,-43.4611,77.16,91,97,4.94,BR,Mon Feb 19 15:18:23 2024
309,olinda,-8.0089,-34.8553,83.93,79,20,6.91,BR,Mon Feb 19 15:21:11 2024
310,rawlins,41.7911,-107.2387,42.69,52,0,13.8,US,Mon Feb 19 15:21:12 2024
311,dunay,42.8803,132.3375,9.72,62,12,26.84,RU,Mon Feb 19 15:21:13 2024
312,emmett,43.8735,-116.4993,48.36,93,100,6.76,US,Mon Feb 19 15:21:14 2024
313,al mishkhab,31.8042,44.4911,60.85,48,30,5.48,IQ,Mon Feb 19 15:21:14 2024
314,dalai,45.5,124.3,-2.38,54,0,9.66,CN,Mon Feb 19 15:16:40 2024
315,flying fish cove,-10.4217,105.6791,74.88,94,40,0.0,CX,Mon Feb 19 15:21:16 2024
316,marsa alam,25.0757,34.8918,65.1,57,60,13.89,EG,Mon Feb 19 15:16:21 2024
317,grand baie,-20.0182,57.5802,77.47,91,100,1.99,MU,Mon Feb 19 15:21:17 2024
318,kourou,5.1552,-52.6478,82.45,80,91,6.22,GF,Mon Feb 19 15:21:18 2024
319,palikir - national government center,6.9248,158.1611,81.45,83,75,16.11,FM,Mon Feb 19 15:19:49 2024
320,kosum phisai,16.2486,103.0674,82.33,60,51,7.63,TH,Mon Feb 19 15:21:19 2024
321,kodinsk,58.6881,99.1844,-9.56,98,99,4.16,RU,Mon Feb 19 15:21:19 2024
322,oktyabr'skiy,54.4815,53.471,9.1,94,100,6.69,RU,Mon Feb 19 15:21:20 2024
323,davao,6.813,125.7085,73.58,86,83,12.5,PH,Mon Feb 19 15:21:21 2024
324,myeik,12.4333,98.6,75.31,73,100,3.62,MM,Mon Feb 19 15:21:22 2024
325,pohang,36.0322,129.365,46.81,84,100,14.58,KR,Mon Feb 19 15:21:23 2024
326,wadebridge,50.5173,-4.8363,49.37,100,75,9.22,GB,Mon Feb 19 15:21:23 2024
327,kharp,66.8014,65.8081,-3.98,100,56,2.62,RU,Mon Feb 19 15:21:24 2024
328,callaway,30.153,-85.5699,60.04,47,0,13.8,US,Mon Feb 19 15:21:24 2024
329,lata,40.1629,-8.3327,58.91,86,99,3.49,PT,Mon Feb 19 15:21:25 2024
330,revda,56.801,59.9303,11.19,84,100,5.84,RU,Mon Feb 19 15:21:26 2024
331,point pedro,9.8167,80.2333,79.23,73,1,12.46,LK,Mon Feb 19 15:21:26 2024
332,leh,34.1667,77.5833,16.65,98,100,4.83,IN,Mon Feb 19 15:21:27 2024
333,kokshetau,53.2775,69.3883,-20.79,93,45,6.04,KZ,Mon Feb 19 15:21:27 2024
334,atafu village,-8.5421,-172.5159,83.08,80,100,11.81,TK,Mon Feb 19 15:21:28 2024
335,richards bay,-28.783,32.0377,73.98,87,95,4.38,ZA,Mon Feb 19 15:21:28 2024
336,cooma,-36.2333,149.1333,64.83,82,100,5.64,AU,Mon Feb 19 15:21:29 2024
337,usinsk,65.9939,57.5281,16.07,89,100,21.0,RU,Mon Feb 19 15:21:30 2024
338,tucuma,-0.1833,-50.05,79.25,78,97,9.6,BR,Mon Feb 19 15:21:30 2024
339,belle chasse,29.8549,-89.9906,63.0,36,0,6.91,US,Mon Feb 19 15:21:32 2024
340,kazerun,29.6195,51.6541,48.85,68,1,3.69,IR,Mon Feb 19 15:21:33 2024
341,sitka,57.0531,-135.33,44.49,87,75,0.0,US,Mon Feb 19 15:21:33 2024
342,santana,-0.0583,-51.1817,84.38,74,75,4.61,BR,Mon Feb 19 15:21:34 2024
343,holualoa,19.6228,-155.9522,73.78,70,75,6.91,US,Mon Feb 19 15:21:34 2024
344,hammerfest,70.6634,23.6821,28.85,86,100,20.71,NO,Mon Feb 19 15:21:35 2024
345,byron bay,-28.65,153.6167,70.72,89,64,8.3,AU,Mon Feb 19 15:21:35 2024
346,funafuti,-8.5243,179.1942,82.4,83,100,5.75,TV,Mon Feb 19 15:21:36 2024
347,siguatepeque,14.6,-87.8333,67.44,70,99,6.87,HN,Mon Feb 19 15:21:36 2024
348,palmer,42.1584,-72.3287,32.63,25,0,5.01,US,Mon Feb 19 15:21:37 2024
349,east london,-33.0153,27.9116,70.7,86,49,12.46,ZA,Mon Feb 19 15:21:37 2024
350,cidreira,-30.1811,-50.2056,74.17,80,100,8.12,BR,Mon Feb 19 15:21:38 2024
351,arraial do cabo,-22.9661,-42.0278,75.16,88,20,0.0,BR,Mon Feb 19 15:21:38 2024
352,male,4.1748,73.5089,81.99,75,40,13.11,MV,Mon Feb 19 15:21:38 2024
353,north bend,43.4065,-124.2243,58.24,76,100,6.91,US,Mon Feb 19 15:21:39 2024
354,annau,37.8876,58.516,27.9,80,100,6.91,TM,Mon Feb 19 15:21:39 2024
355,poronaysk,49.2167,143.1167,-6.99,90,76,7.81,RU,Mon Feb 19 15:16:49 2024
356,pudozh,61.8099,36.5345,16.95,92,81,8.01,RU,Mon Feb 19 15:21:41 2024
357,mujiayingzi,42.1167,118.7833,2.64,49,81,4.23,CN,Mon Feb 19 15:21:41 2024
358,callao,-12.0667,-77.15,82.69,61,0,16.11,PE,Mon Feb 19 15:21:41 2024
359,laguna,38.421,-121.4238,63.14,68,100,21.85,US,Mon Feb 19 15:21:42 2024
360,lorengau,-2.0226,147.2712,83.59,78,100,9.22,PG,Mon Feb 19 15:21:42 2024
361,bikenibeu village,1.3673,173.1241,85.96,79,75,11.5,KI,Mon Feb 19 15:21:43 2024
362,salima,-13.7804,34.4587,73.81,75,62,2.98,MW,Mon Feb 19 15:21:44 2024
363,dudinka,69.4058,86.1778,1.67,95,100,25.01,RU,Mon Feb 19 15:21:44 2024
364,launceston,-41.45,147.1667,67.15,67,100,2.3,AU,Mon Feb 19 15:21:45 2024
365,gazojak,41.1875,61.4036,23.88,41,5,6.46,TM,Mon Feb 19 15:21:45 2024
366,thinadhoo,0.5333,72.9333,82.4,81,95,10.89,MV,Mon Feb 19 15:21:46 2024
367,cockburn town,21.4612,-71.1419,80.56,74,20,6.91,TC,Mon Feb 19 15:21:47 2024
368,tazacorte,28.629,-17.9293,71.15,31,75,10.36,ES,Mon Feb 19 15:21:47 2024
369,nampula,-15.1165,39.2666,71.22,94,100,3.76,MZ,Mon Feb 19 15:21:47 2024
370,lagos,6.5833,3.75,82.31,84,4,5.17,NG,Mon Feb 19 15:20:00 2024
371,ust-tsilma,65.441,52.1498,20.61,92,97,8.99,RU,Mon Feb 19 15:19:19 2024
372,lihue,21.9789,-159.3672,76.24,53,100,19.57,US,Mon Feb 19 15:21:49 2024
373,gadzhiyevo,69.2551,33.3362,26.89,89,100,12.17,RU,Mon Feb 19 15:21:49 2024
374,brooks,50.5834,-111.8851,30.18,56,5,3.44,CA,Mon Feb 19 15:21:49 2024
375,colonia,50.9333,6.95,47.95,84,75,17.27,DE,Mon Feb 19 15:17:46 2024
376,rudbar,30.15,62.6,50.07,30,0,5.88,AF,Mon Feb 19 15:21:50 2024
377,crane,31.3974,-102.3501,74.79,14,1,10.74,US,Mon Feb 19 15:21:51 2024
378,badr hunayn,23.7829,38.7905,65.28,54,30,5.99,SA,Mon Feb 19 15:21:51 2024
379,touros,-5.1989,-35.4608,81.45,78,13,8.34,BR,Mon Feb 19 15:21:51 2024
380,fale old settlement,-9.3852,-171.2468,83.01,82,100,12.59,TK,Mon Feb 19 15:21:52 2024
381,tralee,52.2704,-9.7026,49.8,95,100,8.86,IE,Mon Feb 19 15:21:53 2024
382,paphos,34.7667,32.4167,49.78,76,0,8.05,CY,Mon Feb 19 15:20:11 2024
383,kachug,53.9606,105.8817,-36.83,100,75,0.83,RU,Mon Feb 19 15:21:53 2024
384,clyde,41.3042,-82.9752,41.22,65,56,3.65,US,Mon Feb 19 15:21:54 2024
385,ilebo,-4.3167,20.5833,73.11,86,77,1.45,CD,Mon Feb 19 15:21:54 2024
386,vila franca do campo,37.7167,-25.4333,64.89,99,95,3.18,PT,Mon Feb 19 15:21:55 2024
387,sakakah,29.9697,40.2064,53.17,44,7,5.77,SA,Mon Feb 19 15:21:55 2024
388,mormugao,15.4,73.8,76.26,88,8,4.61,IN,Mon Feb 19 15:21:56 2024
389,yamada,39.4667,141.95,54.7,90,99,8.16,JP,Mon Feb 19 15:21:56 2024
390,belyy yar,53.6039,91.3903,-23.91,83,63,0.0,RU,Mon Feb 19 15:21:56 2024
391,xining,36.6167,101.7667,26.51,43,51,1.21,CN,Mon Feb 19 15:21:57 2024
392,chinde,26.8418,88.0763,44.91,48,0,5.08,NP,Mon Feb 19 15:21:57 2024
393,westport,41.1415,-73.3579,38.55,32,0,8.05,US,Mon Feb 19 15:21:57 2024
394,quellon,-43.1167,-73.6167,65.97,72,15,11.36,CL,Mon Feb 19 15:21:58 2024
395,orange walk,17.8333,-88.8333,81.64,48,77,2.64,BZ,Mon Feb 19 15:21:58 2024
396,kununurra,-15.7667,128.7333,80.58,89,75,9.22,AU,Mon Feb 19 15:21:59 2024
397,yaren,-0.5472,166.916,85.01,76,66,12.33,NR,Mon Feb 19 15:21:59 2024
398,manta,-0.95,-80.7333,83.98,94,75,9.22,EC,Mon Feb 19 15:20:56 2024
399,yugorsk,61.3133,63.3319,10.89,92,89,9.31,RU,Mon Feb 19 15:17:55 2024
400,geraldton,-28.7667,114.6,66.61,48,100,5.75,AU,Mon Feb 19 15:22:00 2024
401,road town,18.4167,-64.6167,82.49,74,20,10.36,VG,Mon Feb 19 15:19:13 2024
402,nkhotakota,-12.9274,34.2961,74.3,78,23,3.94,MW,Mon Feb 19 15:22:06 2024
403,ammon,43.4696,-111.9666,37.9,90,100,9.22,US,Mon Feb 19 15:21:45 2024
404,yanam,16.7333,82.2167,67.01,94,25,1.34,IN,Mon Feb 19 15:22:07 2024
405,nantucket,41.2835,-70.0995,35.74,60,0,8.05,US,Mon Feb 19 15:22:07 2024
406,pamandzi,-12.7967,45.2794,83.98,79,0,5.75,YT,Mon Feb 19 15:22:08 2024
407,mount pearl,47.5166,-52.7813,23.95,91,40,19.57,CA,Mon Feb 19 15:20:25 2024
408,luanda,-8.8368,13.2343,82.4,89,40,4.61,AO,Mon Feb 19 15:22:09 2024
409,borzya,50.3833,116.5167,-34.28,100,22,2.06,RU,Mon Feb 19 15:22:10 2024
410,san patricio,28.017,-97.5169,71.69,47,0,9.93,US,Mon Feb 19 15:22:10 2024
411,springbok,-29.6643,17.8865,69.84,34,1,4.68,ZA,Mon Feb 19 15:22:11 2024
412,mejit,10.2753,170.8646,80.76,81,59,16.04,MH,Mon Feb 19 15:22:12 2024
413,kilju,40.9642,129.3278,25.57,88,88,5.21,KP,Mon Feb 19 15:22:12 2024
414,leava,-14.3,-178.1667,78.96,93,100,21.85,WF,Mon Feb 19 15:22:13 2024
415,ad dawadimi,24.5077,44.3924,54.75,36,13,5.75,SA,Mon Feb 19 15:22:14 2024
416,guarapari,-20.6667,-40.4975,76.89,89,80,4.27,BR,Mon Feb 19 15:22:15 2024
417,nizhnesortymskiy,62.4397,71.7603,10.09,91,83,20.18,RU,Mon Feb 19 15:22:16 2024
418,port-vila,-17.7338,168.3219,83.8,84,75,4.61,VU,Mon Feb 19 15:22:16 2024
419,narra,9.3167,118.4,74.82,87,15,7.18,PH,Mon Feb 19 15:22:17 2024
420,soata,6.3337,-72.6828,74.12,58,99,5.68,CO,Mon Feb 19 15:22:18 2024
421,zouerate,22.7187,-12.4521,70.41,19,0,15.05,MR,Mon Feb 19 15:22:18 2024
422,kimbe,-5.5502,150.1429,80.2,87,100,1.16,PG,Mon Feb 19 15:22:19 2024
423,znomenka,48.7128,32.6647,28.0,67,81,4.14,UA,Mon Feb 19 15:22:19 2024
424,alofi,-19.0595,-169.9187,80.49,94,100,11.5,NU,Mon Feb 19 15:22:20 2024
425,brokopondo,4.75,-55.1667,86.13,51,94,11.81,SR,Mon Feb 19 15:22:20 2024
426,krasnozerskoye,53.9828,79.2374,-27.22,100,20,3.04,RU,Mon Feb 19 15:22:21 2024
427,dryden,49.7833,-92.7503,23.29,42,0,3.44,CA,Mon Feb 19 15:22:22 2024
428,krasnyy chikoy,50.3643,108.7512,-30.37,99,24,1.3,RU,Mon Feb 19 15:22:22 2024
429,hounde,11.5,-3.5167,83.3,10,1,8.46,BF,Mon Feb 19 15:22:23 2024
430,vadso,70.0744,29.7487,28.56,86,75,14.97,NO,Mon Feb 19 15:22:24 2024
431,ponneri,13.3167,80.2,76.98,76,5,6.8,IN,Mon Feb 19 15:22:24 2024
432,jabor,5.921,169.6434,81.95,81,61,14.05,MH,Mon Feb 19 15:22:25 2024
433,gebeit,21.0667,36.3167,58.37,62,13,3.76,SD,Mon Feb 19 15:22:25 2024
434,kapiri mposhi,-13.9652,28.6809,66.27,71,68,4.65,ZM,Mon Feb 19 15:22:26 2024
435,svetlyy yar,48.4748,44.781,24.4,95,85,8.55,RU,Mon Feb 19 15:19:28 2024
436,mwembe,-4.15,37.85,70.09,92,100,2.57,TZ,Mon Feb 19 15:22:27 2024
437,campbell river,50.0163,-125.2446,52.18,54,75,4.61,CA,Mon Feb 19 15:22:27 2024
438,bucerias,20.75,-105.3333,80.98,65,0,10.36,MX,Mon Feb 19 15:18:46 2024
439,mossel bay,-34.1831,22.146,66.13,90,9,11.45,ZA,Mon Feb 19 15:22:28 2024
440,tsimlyansk,47.6461,42.1019,30.24,82,94,9.4,RU,Mon Feb 19 15:22:29 2024
441,molde,62.7375,7.1591,40.71,80,100,6.91,NO,Mon Feb 19 15:22:29 2024
442,san pedro pochutla,15.7333,-96.4667,85.71,50,1,7.02,MX,Mon Feb 19 15:22:29 2024
443,carloforte,39.145,8.3058,56.37,86,100,16.69,IT,Mon Feb 19 15:22:30 2024
444,yarmouth,41.7057,-70.2286,35.15,52,0,8.99,US,Mon Feb 19 15:22:30 2024
445,betio village,1.358,172.9211,86.04,79,100,17.27,KI,Mon Feb 19 15:22:31 2024
446,lensk,60.7253,114.9278,-8.09,94,100,16.06,RU,Mon Feb 19 15:22:32 2024
447,niederstetten,49.4,9.9194,48.29,91,75,11.5,DE,Mon Feb 19 15:22:32 2024
448,dapa,9.7594,126.0531,78.03,87,73,14.12,PH,Mon Feb 19 15:22:33 2024
449,chibougamau,49.9168,-74.3659,1.02,55,0,10.36,CA,Mon Feb 19 15:22:33 2024
450,tambopata,-12.7333,-69.1833,85.89,74,40,3.44,PE,Mon Feb 19 15:22:34 2024
451,kozarska dubica,45.1767,16.8094,46.51,87,100,0.65,BA,Mon Feb 19 15:22:35 2024
452,ghat,24.9647,10.1728,60.85,23,0,4.85,LY,Mon Feb 19 15:22:36 2024
453,bata,1.8639,9.7658,81.41,84,87,7.78,GQ,Mon Feb 19 15:22:36 2024
454,trairi,-3.2778,-39.2689,78.15,89,66,5.68,BR,Mon Feb 19 15:18:47 2024
455,matoury,4.8483,-52.3317,82.36,74,40,6.91,GF,Mon Feb 19 15:22:37 2024
456,huarmey,-10.0681,-78.1522,80.1,71,77,10.31,PE,Mon Feb 19 15:22:38 2024
457,nezlobnaya,44.1181,43.4028,37.44,99,100,5.17,RU,Mon Feb 19 15:22:38 2024
458,gjovik,60.7947,10.6929,11.21,98,89,2.19,NO,Mon Feb 19 15:22:39 2024
459,charters towers,-20.1,146.2667,77.29,73,47,11.5,AU,Mon Feb 19 15:22:39 2024
460,kas,36.2018,29.6377,54.82,69,6,4.68,TR,Mon Feb 19 15:22:40 2024
461,piui,-20.4653,-45.9581,69.96,87,68,3.71,BR,Mon Feb 19 15:22:40 2024
462,virginia beach,36.8529,-75.978,47.01,56,20,8.05,US,Mon Feb 19 15:21:36 2024
463,santa cruz,-17.8,-63.1667,80.65,74,40,9.22,BO,Mon Feb 19 15:20:56 2024
464,greenville,35.6127,-77.3663,54.12,38,0,3.44,US,Mon Feb 19 15:18:11 2024
465,lachendorf,52.6167,10.25,49.08,94,75,8.05,DE,Mon Feb 19 15:22:42 2024
466,pirallahi,40.4723,50.333,42.94,76,97,9.69,AZ,Mon Feb 19 15:22:42 2024
467,dien bien phu,21.3833,103.0167,58.37,42,0,0.94,VN,Mon Feb 19 15:22:43 2024
468,karliova,39.2983,41.0142,17.13,95,86,3.98,TR,Mon Feb 19 15:22:43 2024
469,port saint john's,-31.6229,29.5448,69.85,90,31,7.38,ZA,Mon Feb 19 15:22:44 2024
470,praia da vitoria,38.7333,-27.0667,62.85,94,40,6.22,PT,Mon Feb 19 15:22:44 2024
471,chake chake,-5.2459,39.7666,80.53,83,67,5.53,TZ,Mon Feb 19 15:22:44 2024
472,bosaso,11.2842,49.1816,74.7,74,27,2.17,SO,Mon Feb 19 15:22:45 2024
473,nigel,-26.4314,28.4771,70.39,76,36,6.22,ZA,Mon Feb 19 15:22:45 2024
474,ajdabiya,30.7554,20.2263,55.96,69,0,8.1,LY,Mon Feb 19 15:22:46 2024
475,bardai,11.65,7.2333,76.19,17,1,5.77,NG,Mon Feb 19 15:22:46 2024
476,seeb,23.6703,58.1891,68.09,56,0,2.3,OM,Mon Feb 19 15:22:47 2024
477,hluti,-27.2167,31.6167,69.13,95,98,0.85,SZ,Mon Feb 19 15:22:47 2024
478,pyt-yakh,60.7499,72.8582,4.66,88,13,12.73,RU,Mon Feb 19 15:22:48 2024
479,nabire,-3.3667,135.4833,77.34,92,100,2.33,ID,Mon Feb 19 15:22:48 2024
480,tirmiz,37.2242,67.2783,33.89,86,100,4.61,UZ,Mon Feb 19 15:22:49 2024
481,kandahar,31.0,65.75,43.21,40,0,4.65,AF,Mon Feb 19 15:22:49 2024
482,ntcheu,-14.8203,34.6359,66.97,79,52,4.43,MW,Mon Feb 19 15:22:50 2024
483,nieuw amsterdam,5.8833,-55.0833,84.36,61,20,4.61,SR,Mon Feb 19 15:22:50 2024
484,okhotsk,59.3833,143.3,-14.22,89,100,11.07,RU,Mon Feb 19 15:22:50 2024
485,urzhar,47.093,81.6294,-14.48,80,6,4.99,KZ,Mon Feb 19 15:22:51 2024
486,glace bay,46.1969,-59.957,27.05,72,75,18.41,CA,Mon Feb 19 15:22:51 2024
487,kegeyli shahar,42.7767,59.6078,10.49,65,9,5.32,UZ,Mon Feb 19 15:22:52 2024
488,jaragua,-15.7569,-49.3344,71.71,95,100,5.32,BR,Mon Feb 19 15:22:52 2024
489,hobyo,5.3505,48.5268,78.8,65,100,18.03,SO,Mon Feb 19 15:22:53 2024
490,"laikit, laikit ii (dimembe)",1.4792,124.9735,72.45,94,20,1.14,ID,Mon Feb 19 15:22:53 2024
491,kanniyakumari,8.0833,77.5667,77.97,80,10,17.38,IN,Mon Feb 19 15:22:53 2024
492,port moresby,-9.4431,147.1797,79.34,82,100,5.57,PG,Mon Feb 19 15:22:54 2024
493,pushkino,56.0172,37.8667,8.89,100,99,2.37,RU,Mon Feb 19 15:22:54 2024
494,chengde,40.9725,117.9361,13.73,39,100,0.87,CN,Mon Feb 19 15:22:55 2024
495,leirvik,59.7798,5.5005,40.86,98,100,0.89,NO,Mon Feb 19 15:22:55 2024
496,troitskoye,52.9821,84.6757,-21.93,91,6,4.79,RU,Mon Feb 19 15:22:56 2024
497,kralendijk,12.15,-68.2667,82.38,74,20,18.41,BQ,Mon Feb 19 15:22:56 2024
498,casarza ligure,44.2719,9.447,56.44,80,95,4.0,IT,Mon Feb 19 15:22:58 2024
499,hovd,48.0056,91.6419,-6.48,77,100,3.67,MN,Mon Feb 19 15:22:58 2024
500,tazovsky,67.4667,78.7,10.13,91,100,20.6,RU,Mon Feb 19 15:22:59 2024
501,imeni morozova,59.9757,31.0376,26.64,94,64,7.83,RU,Mon Feb 19 15:22:59 2024
502,scarborough,54.2797,-0.4044,47.66,87,100,3.0,GB,Mon Feb 19 15:23:00 2024
503,arkhangel'sk,64.5401,40.5433,21.31,79,75,11.18,RU,Mon Feb 19 15:23:00 2024
504,berriane,32.8265,3.7669,56.21,48,98,4.36,DZ,Mon Feb 19 15:23:03 2024
505,inhambane,-23.865,35.3833,73.38,94,75,10.89,MZ,Mon Feb 19 15:23:04 2024
506,eregli,37.5133,34.0467,38.23,66,50,3.29,TR,Mon Feb 19 15:23:04 2024
507,kargil,34.5667,76.1,14.52,87,100,6.58,IN,Mon Feb 19 15:20:10 2024
508,biaora,23.8667,76.9167,68.18,34,59,7.02,IN,Mon Feb 19 15:23:05 2024
509,guatire,10.4762,-66.5427,79.97,71,37,4.18,VE,Mon Feb 19 15:23:05 2024
510,lamu,-2.2717,40.902,79.93,84,100,11.25,KE,Mon Feb 19 15:23:06 2024
511,kavalerovo,44.2661,135.0572,4.55,73,22,15.37,RU,Mon Feb 19 15:23:06 2024
512,kuanda,56.3161,116.0806,-32.58,97,91,0.43,RU,Mon Feb 19 15:23:08 2024
513,fedorovka,53.6314,62.7078,-15.5,95,23,7.47,KZ,Mon Feb 19 15:23:09 2024
514,cefalu,38.0386,14.0229,55.74,85,99,7.0,IT,Mon Feb 19 15:23:10 2024
515,fomboni,-12.28,43.7425,83.21,72,96,4.16,KM,Mon Feb 19 15:23:12 2024
516,tshabong,-26.05,22.45,87.08,32,68,11.16,BW,Mon Feb 19 15:23:13 2024
517,chabahar,25.2919,60.643,71.73,61,0,14.72,IR,Mon Feb 19 15:23:13 2024
518,peace river,56.2501,-117.286,28.71,50,20,3.44,CA,Mon Feb 19 15:20:57 2024
519,panacan,9.2463,118.4082,76.12,85,13,9.55,PH,Mon Feb 19 15:23:15 2024
520,trincomalee,8.5711,81.2335,81.07,70,77,12.91,LK,Mon Feb 19 15:23:15 2024
521,bartica,6.4,-58.6167,84.52,62,75,7.52,GY,Mon Feb 19 15:23:16 2024
522,choyr,46.3611,108.3611,-22.27,80,79,6.06,MN,Mon Feb 19 15:23:16 2024
523,dakhla,23.6848,-15.958,72.05,43,0,16.02,EH,Mon Feb 19 15:23:17 2024
524,labrador city,52.9463,-66.9114,-0.49,69,75,10.36,CA,Mon Feb 19 15:23:17 2024
525,tofol,5.3248,163.0078,82.18,83,75,17.27,FM,Mon Feb 19 15:23:18 2024
526,badamdar,40.3394,49.8039,40.95,81,91,11.68,AZ,Mon Feb 19 15:23:18 2024
527,khanbari,27.3747,87.2039,51.67,48,1,3.76,NP,Mon Feb 19 15:23:19 2024
528,tanumah,27.1,44.1333,58.35,45,0,9.55,SA,Mon Feb 19 15:23:19 2024
529,capo d'orlando,38.1435,14.7305,55.42,74,98,3.67,IT,Mon Feb 19 15:23:19 2024
530,akureyri,65.6835,-18.0878,35.53,75,0,5.75,IS,Mon Feb 19 15:23:20 2024
531,sao vicente,-23.9631,-46.3919,80.78,83,39,7.0,BR,Mon Feb 19 15:23:20 2024
532,kotlas,61.2611,46.6556,13.12,96,99,5.97,RU,Mon Feb 19 15:23:21 2024
533,veinticinco de mayo,-35.4323,-60.1727,88.74,27,0,7.78,AR,Mon Feb 19 15:23:21 2024
534,marsannay-la-cote,47.271,4.989,49.01,81,100,8.05,FR,Mon Feb 19 15:23:22 2024
535,robertsport,6.7533,-11.3686,82.22,85,100,7.52,LR,Mon Feb 19 15:23:22 2024
